"SampleID","score","library name","title","organism","tissue","molecule","single or paired-end","instrument model","id","Pitt_id","vax_group","vax_dose","dose","TimeafterBCG","total_Mtb_CFU","log_Mtb_CFU","grans_nx","protect_status","processed data file","raw file","raw file 2","moduleID","norm_score"
"DG82_82",6.30896868642207,"DG82_82","DG82 ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG82",13917,"ID/AE","3.7E+07 / 3.1E+05","high","d2",11395,4.057,17,"not_protected","bcg_routecohort_processed.txt","DG82_82_read1.fastq.gz","DG82_82_read2.fastq.gz","M6",-0.374047226866185
"DG82_83",5.8863757360364,"DG82_83","DG82 ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG82",13917,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",11395,4.057,17,"not_protected","bcg_routecohort_processed.txt","DG82_83_read1.fastq.gz","DG82_83_read2.fastq.gz","M6",-0.796640177251854
"DG82_84",5.92021408449872,"DG82_84","DG82 ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DG82",13917,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",11395,4.057,17,"not_protected","bcg_routecohort_processed.txt","DG82_84_read1.fastq.gz","DG82_84_read2.fastq.gz","M6",-0.762801828789539
"DJF9_29",6.61255121437099,"DJF9_29","DJF9 IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DJF9",36316,"IV","5.20E+07","high","pre",45,1.663,3,"protected","bcg_routecohort_processed.txt","DJF9_29_read1.fastq.gz","DJF9_29_read2.fastq.gz","M6",0
"DJF9_30",5.77439869988963,"DJF9_30","DJF9 IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DJF9",36316,"IV","5.20E+07","high","d2",45,1.663,3,"protected","bcg_routecohort_processed.txt","DJF9_30_read1.fastq.gz","DJF9_30_read2.fastq.gz","M6",-0.838152514481361
"DJF9_31",5.72098712688144,"DJF9_31","DJF9 IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DJF9",36316,"IV","5.20E+07","high","wk2",45,1.663,3,"protected","bcg_routecohort_processed.txt","DJF9_31_read1.fastq.gz","DJF9_31_read2.fastq.gz","M6",-0.891564087489554
"DJF9_32",6.38914855975773,"DJF9_32","DJF9 IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DJF9",36316,"IV","5.20E+07","high","wk12",45,1.663,3,"protected","bcg_routecohort_processed.txt","DJF9_32_read1.fastq.gz","DJF9_32_read2.fastq.gz","M6",-0.223402654613263
"HBN_41",6.83165387592745,"HBN_41","HBN ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HBN",12817,"ID/AE","3.7E+07 / 3.1E+05","high","pre",315270,5.499,36,"not_protected","bcg_routecohort_processed.txt","HBN_41_read1.fastq.gz","HBN_41_read2.fastq.gz","M6",0
"HBN_42",6.73241977693892,"HBN_42","HBN ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HBN",12817,"ID/AE","3.7E+07 / 3.1E+05","high","d2",315270,5.499,36,"not_protected","bcg_routecohort_processed.txt","HBN_42_read1.fastq.gz","HBN_42_read2.fastq.gz","M6",-0.0992340989885303
"HBN_43",6.1550996935147,"HBN_43","HBN ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HBN",12817,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",315270,5.499,36,"not_protected","bcg_routecohort_processed.txt","HBN_43_read1.fastq.gz","HBN_43_read2.fastq.gz","M6",-0.676554182412754
"HBN_44",6.30646876265006,"HBN_44","HBN ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HBN",12817,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",315270,5.499,36,"not_protected","bcg_routecohort_processed.txt","HBN_44_read1.fastq.gz","HBN_44_read2.fastq.gz","M6",-0.525185113277392
"HCA_77",6.11732957340067,"HCA_77","HCA AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCA",14017,"AE","3.70E+07","high","pre",187339,5.273,43,"not_protected","bcg_routecohort_processed.txt","HCA_77_read1.fastq.gz","HCA_77_read2.fastq.gz","M6",0
"HCA_78",6.54972208404992,"HCA_78","HCA AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCA",14017,"AE","3.70E+07","high","d2",187339,5.273,43,"not_protected","bcg_routecohort_processed.txt","HCA_78_read1.fastq.gz","HCA_78_read2.fastq.gz","M6",0.432392510649244
"HCA_79",6.12621716556709,"HCA_79","HCA AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCA",14017,"AE","3.70E+07","high","wk2",187339,5.273,43,"not_protected","bcg_routecohort_processed.txt","HCA_79_read1.fastq.gz","HCA_79_read2.fastq.gz","M6",0.00888759216641422
"HCA_80",6.16476959653564,"HCA_80","HCA AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCA",14017,"AE","3.70E+07","high","wk12",187339,5.273,43,"not_protected","bcg_routecohort_processed.txt","HCA_80_read1.fastq.gz","HCA_80_read2.fastq.gz","M6",0.0474400231349623
"HCE_49",6.62976616466686,"HCE_49","HCE HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCE",14317,"HD-ID","2.90E+07","high","pre",29595,4.471,11,"not_protected","bcg_routecohort_processed.txt","HCE_49_read1.fastq.gz","HCE_49_read2.fastq.gz","M6",0
"HCE_50",6.70451301412719,"HCE_50","HCE HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCE",14317,"HD-ID","2.90E+07","high","d2",29595,4.471,11,"not_protected","bcg_routecohort_processed.txt","HCE_50_read1.fastq.gz","HCE_50_read2.fastq.gz","M6",0.0747468494603361
"HCE_51",6.35929153107094,"HCE_51","HCE HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCE",14317,"HD-ID","2.90E+07","high","wk2",29595,4.471,11,"not_protected","bcg_routecohort_processed.txt","HCE_51_read1.fastq.gz","HCE_51_read2.fastq.gz","M6",-0.270474633595922
"HCE_52",6.44028712104194,"HCE_52","HCE HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCE",14317,"HD-ID","2.90E+07","high","wk12",29595,4.471,11,"not_protected","bcg_routecohort_processed.txt","HCE_52_read1.fastq.gz","HCE_52_read2.fastq.gz","M6",-0.189479043624923
"HCL_45",5.98940115769221,"HCL_45","HCL IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCL",13517,"IV","3.70E+07","high","pre",45,1.663,3,"protected","bcg_routecohort_processed.txt","HCL_45_read1.fastq.gz","HCL_45_read2.fastq.gz","M6",0
"HCL_46",5.86136862190223,"HCL_46","HCL IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCL",13517,"IV","3.70E+07","high","d2",45,1.663,3,"protected","bcg_routecohort_processed.txt","HCL_46_read1.fastq.gz","HCL_46_read2.fastq.gz","M6",-0.128032535789985
"HCL_47",5.59381628322103,"HCL_47","HCL IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCL",13517,"IV","3.70E+07","high","wk2",45,1.663,3,"protected","bcg_routecohort_processed.txt","HCL_47_read1.fastq.gz","HCL_47_read2.fastq.gz","M6",-0.395584874471181
"HCL_48",5.98167937699198,"HCL_48","HCL IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","HCL",13517,"IV","3.70E+07","high","wk12",45,1.663,3,"protected","bcg_routecohort_processed.txt","HCL_48_read1.fastq.gz","HCL_48_read2.fastq.gz","M6",-0.00772178070023166
"O5G_89",6.49809423129245,"O5G_89","O5G HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O5G",14217,"HD-ID","2.90E+07","high","pre",50,1.708,1,"protected","bcg_routecohort_processed.txt","O5G_89_read1.fastq.gz","O5G_89_read2.fastq.gz","M6",0
"O5G_90",6.81383035511765,"O5G_90","O5G HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O5G",14217,"HD-ID","2.90E+07","high","d2",50,1.708,1,"protected","bcg_routecohort_processed.txt","O5G_90_read1.fastq.gz","O5G_90_read2.fastq.gz","M6",0.315736123825196
"O5G_91",6.4441065818368,"O5G_91","O5G HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O5G",14217,"HD-ID","2.90E+07","high","wk2",50,1.708,1,"protected","bcg_routecohort_processed.txt","O5G_91_read1.fastq.gz","O5G_91_read2.fastq.gz","M6",-0.0539876494556557
"O5G_92",6.75030013323941,"O5G_92","O5G HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O5G",14217,"HD-ID","2.90E+07","high","wk12",50,1.708,1,"protected","bcg_routecohort_processed.txt","O5G_92_read1.fastq.gz","O5G_92_read2.fastq.gz","M6",0.252205901946955
"O96_73",6.60757819665119,"O96_73","O96 ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O96",13217,"ID","3.10E+05","low","pre",58960,4.771,15,"not_protected","bcg_routecohort_processed.txt","O96_73_read1.fastq.gz","O96_73_read2.fastq.gz","M6",0
"O96_74",6.57037911644153,"O96_74","O96 ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O96",13217,"ID","3.10E+05","low","d2",58960,4.771,15,"not_protected","bcg_routecohort_processed.txt","O96_74_read1.fastq.gz","O96_74_read2.fastq.gz","M6",-0.0371990802096613
"O96_75",6.56952087620371,"O96_75","O96 ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O96",13217,"ID","3.10E+05","low","wk2",58960,4.771,15,"not_protected","bcg_routecohort_processed.txt","O96_75_read1.fastq.gz","O96_75_read2.fastq.gz","M6",-0.0380573204474812
"O96_76",6.48010753025746,"O96_76","O96 ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","O96",13217,"ID","3.10E+05","low","wk12",58960,4.771,15,"not_protected","bcg_routecohort_processed.txt","O96_76_read1.fastq.gz","O96_76_read2.fastq.gz","M6",-0.127470666393732
"OHJ_37",6.3589114067707,"OHJ_37","OHJ AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OHJ",13017,"AE","3.70E+07","high","pre",70928,4.851,21,"not_protected","bcg_routecohort_processed.txt","OHJ_37_read1.fastq.gz","OHJ_37_read2.fastq.gz","M6",0
"OHJ_38",6.43283055524081,"OHJ_38","OHJ AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OHJ",13017,"AE","3.70E+07","high","d2",70928,4.851,21,"not_protected","bcg_routecohort_processed.txt","OHJ_38_read1.fastq.gz","OHJ_38_read2.fastq.gz","M6",0.0739191484701163
"OHJ_39",6.09933257047331,"OHJ_39","OHJ AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OHJ",13017,"AE","3.70E+07","high","wk2",70928,4.851,21,"not_protected","bcg_routecohort_processed.txt","OHJ_39_read1.fastq.gz","OHJ_39_read2.fastq.gz","M6",-0.259578836297386
"OHJ_40",6.1133097347425,"OHJ_40","OHJ AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OHJ",13017,"AE","3.70E+07","high","wk12",70928,4.851,21,"not_protected","bcg_routecohort_processed.txt","OHJ_40_read1.fastq.gz","OHJ_40_read2.fastq.gz","M6",-0.245601672028192
"OMI_69",5.99512836601213,"OMI_69","OMI HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OMI",14117,"HD-ID","2.90E+07","high","pre",67930,4.832,22,"not_protected","bcg_routecohort_processed.txt","OMI_69_read1.fastq.gz","OMI_69_read2.fastq.gz","M6",0
"OMI_70",6.88813781509444,"OMI_70","OMI HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OMI",14117,"HD-ID","2.90E+07","high","d2",67930,4.832,22,"not_protected","bcg_routecohort_processed.txt","OMI_70_read1.fastq.gz","OMI_70_read2.fastq.gz","M6",0.893009449082318
"OMI_71",6.39455224642842,"OMI_71","OMI HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OMI",14117,"HD-ID","2.90E+07","high","wk2",67930,4.832,22,"not_protected","bcg_routecohort_processed.txt","OMI_71_read1.fastq.gz","OMI_71_read2.fastq.gz","M6",0.399423880416299
"OMI_72",6.37336149818431,"OMI_72","OMI HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OMI",14117,"HD-ID","2.90E+07","high","wk12",67930,4.832,22,"not_protected","bcg_routecohort_processed.txt","OMI_72_read1.fastq.gz","OMI_72_read2.fastq.gz","M6",0.378233132172185
"ONF_61",6.59349195386047,"ONF_61","ONF ID/AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","ONF",13317,"ID/AE","3.7E+07 / 3.1E+05","high","pre",397671,5.6,11,"not_protected","bcg_routecohort_processed.txt","ONF_61_read1.fastq.gz","ONF_61_read2.fastq.gz","M6",0
"ONF_62",6.54553347030878,"ONF_62","ONF ID/AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","ONF",13317,"ID/AE","3.7E+07 / 3.1E+05","high","d2",397671,5.6,11,"not_protected","bcg_routecohort_processed.txt","ONF_62_read1.fastq.gz","ONF_62_read2.fastq.gz","M6",-0.0479584835516933
"ONF_63",6.38161186867528,"ONF_63","ONF ID/AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","ONF",13317,"ID/AE","3.7E+07 / 3.1E+05","high","wk2",397671,5.6,11,"not_protected","bcg_routecohort_processed.txt","ONF_63_read1.fastq.gz","ONF_63_read2.fastq.gz","M6",-0.211880085185189
"ONF_64",6.21516676510691,"ONF_64","ONF ID/AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","ONF",13317,"ID/AE","3.7E+07 / 3.1E+05","high","wk12",397671,5.6,11,"not_protected","bcg_routecohort_processed.txt","ONF_64_read1.fastq.gz","ONF_64_read2.fastq.gz","M6",-0.378325188753561
"OTM_33",6.39591446958756,"OTM_33","OTM ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OTM",12917,"ID","3.10E+05","low","pre",29030,4.463,27,"not_protected","bcg_routecohort_processed.txt","OTM_33_read1.fastq.gz","OTM_33_read2.fastq.gz","M6",0
"OTM_34",6.49982780283584,"OTM_34","OTM ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OTM",12917,"ID","3.10E+05","low","d2",29030,4.463,27,"not_protected","bcg_routecohort_processed.txt","OTM_34_read1.fastq.gz","OTM_34_read2.fastq.gz","M6",0.103913333248284
"OTM_35",6.17424588382553,"OTM_35","OTM ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OTM",12917,"ID","3.10E+05","low","wk2",29030,4.463,27,"not_protected","bcg_routecohort_processed.txt","OTM_35_read1.fastq.gz","OTM_35_read2.fastq.gz","M6",-0.221668585762025
"OTM_36",6.29659771500924,"OTM_36","OTM ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","OTM",12917,"ID","3.10E+05","low","wk12",29030,4.463,27,"not_protected","bcg_routecohort_processed.txt","OTM_36_read1.fastq.gz","OTM_36_read2.fastq.gz","M6",-0.0993167545783153
"0NR_65",5.98057995653905,"0NR_65","0NR IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0NR",13417,"IV","3.70E+07","high","pre",30,1.491,1,"protected","bcg_routecohort_processed.txt","0NR_65_read1.fastq.gz","0NR_65_read2.fastq.gz","M7",0
"0NR_66",5.63646069453405,"0NR_66","0NR IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0NR",13417,"IV","3.70E+07","high","d2",30,1.491,1,"protected","bcg_routecohort_processed.txt","0NR_66_read1.fastq.gz","0NR_66_read2.fastq.gz","M7",-0.344119262005001
"0NR_67",5.35536161763073,"0NR_67","0NR IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0NR",13417,"IV","3.70E+07","high","wk2",30,1.491,1,"protected","bcg_routecohort_processed.txt","0NR_67_read1.fastq.gz","0NR_67_read2.fastq.gz","M7",-0.625218338908319
"0NR_68",5.88233729084271,"0NR_68","0NR IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0NR",13417,"IV","3.70E+07","high","wk12",30,1.491,1,"protected","bcg_routecohort_processed.txt","0NR_68_read1.fastq.gz","0NR_68_read2.fastq.gz","M7",-0.0982426656963469
"0TL_113",6.00093455276721,"0TL_113","0TL HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0TL",18117,"HD-ID","2.90E+07","high","pre",2120,3.327,6,"not_protected","bcg_routecohort_processed.txt","0TL_113_read1.fastq.gz","0TL_113_read2.fastq.gz","M7",0
"0TL_114",5.79307308652607,"0TL_114","0TL HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0TL",18117,"HD-ID","2.90E+07","high","d2",2120,3.327,6,"not_protected","bcg_routecohort_processed.txt","0TL_114_read1.fastq.gz","0TL_114_read2.fastq.gz","M7",-0.207861466241136
"0TL_115",6.01357328974591,"0TL_115","0TL HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0TL",18117,"HD-ID","2.90E+07","high","wk2",2120,3.327,6,"not_protected","bcg_routecohort_processed.txt","0TL_115_read1.fastq.gz","0TL_115_read2.fastq.gz","M7",0.0126387369786993
"0TL_116",5.05845493025981,"0TL_116","0TL HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","0TL",18117,"HD-ID","2.90E+07","high","wk12",2120,3.327,6,"not_protected","bcg_routecohort_processed.txt","0TL_116_read1.fastq.gz","0TL_116_read2.fastq.gz","M7",-0.942479622507405
"CZRJR_57",5.83471754908968,"CZRJR_57","CZRJR AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","CZRJR",13117,"AE","3.70E+07","high","pre",765932,5.884,26,"not_protected","bcg_routecohort_processed.txt","CZRJR_57_read1.fastq.gz","CZRJR_57_read2.fastq.gz","M7",0
"CZRJR_58",5.83540854215259,"CZRJR_58","CZRJR AE d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","CZRJR",13117,"AE","3.70E+07","high","d2",765932,5.884,26,"not_protected","bcg_routecohort_processed.txt","CZRJR_58_read1.fastq.gz","CZRJR_58_read2.fastq.gz","M7",0.000690993062917755
"CZRJR_59",5.94208564698037,"CZRJR_59","CZRJR AE wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","CZRJR",13117,"AE","3.70E+07","high","wk2",765932,5.884,26,"not_protected","bcg_routecohort_processed.txt","CZRJR_59_read1.fastq.gz","CZRJR_59_read2.fastq.gz","M7",0.107368097890695
"CZRJR_60",5.84377608655269,"CZRJR_60","CZRJR AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","CZRJR",13117,"AE","3.70E+07","high","wk12",765932,5.884,26,"not_protected","bcg_routecohort_processed.txt","CZRJR_60_read1.fastq.gz","CZRJR_60_read2.fastq.gz","M7",0.00905853746301677
"DF2A_13",5.73817098619611,"DF2A_13","DF2A IV pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF2A",36216,"IV","5.20E+07","high","pre",0,0,0,"protected","bcg_routecohort_processed.txt","DF2A_13_read1.fastq.gz","DF2A_13_read2.fastq.gz","M7",0
"DF2A_14",5.6744257869682,"DF2A_14","DF2A IV d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF2A",36216,"IV","5.20E+07","high","d2",0,0,0,"protected","bcg_routecohort_processed.txt","DF2A_14_read1.fastq.gz","DF2A_14_read2.fastq.gz","M7",-0.063745199227907
"DF2A_15",5.40647047686773,"DF2A_15","DF2A IV wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF2A",36216,"IV","5.20E+07","high","wk2",0,0,0,"protected","bcg_routecohort_processed.txt","DF2A_15_read1.fastq.gz","DF2A_15_read2.fastq.gz","M7",-0.331700509328383
"DF2A_16",5.57997264214881,"DF2A_16","DF2A IV wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF2A",36216,"IV","5.20E+07","high","wk12",0,0,0,"protected","bcg_routecohort_processed.txt","DF2A_16_read1.fastq.gz","DF2A_16_read2.fastq.gz","M7",-0.158198344047302
"DF7X_53",6.04446438200844,"DF7X_53","DF7X ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF7X",12617,"ID","3.10E+05","low","pre",860350,5.935,60,"not_protected","bcg_routecohort_processed.txt","DF7X_53_read1.fastq.gz","DF7X_53_read2.fastq.gz","M7",0
"DF7X_54",5.93720034937943,"DF7X_54","DF7X ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF7X",12617,"ID","3.10E+05","low","d2",860350,5.935,60,"not_protected","bcg_routecohort_processed.txt","DF7X_54_read1.fastq.gz","DF7X_54_read2.fastq.gz","M7",-0.107264032629011
"DF7X_55",6.06798070485285,"DF7X_55","DF7X ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF7X",12617,"ID","3.10E+05","low","wk2",860350,5.935,60,"not_protected","bcg_routecohort_processed.txt","DF7X_55_read1.fastq.gz","DF7X_55_read2.fastq.gz","M7",0.0235163228444089
"DF7X_56",6.31753701971965,"DF7X_56","DF7X ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF7X",12617,"ID","3.10E+05","low","wk12",860350,5.935,60,"not_protected","bcg_routecohort_processed.txt","DF7X_56_read1.fastq.gz","DF7X_56_read2.fastq.gz","M7",0.273072637711211
"DF8J_109",6.05451466724773,"DF8J_109","DF8J HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF8J",13717,"HD-ID","2.90E+07","high","pre",39765,4.6,6,"not_protected","bcg_routecohort_processed.txt","DF8J_109_read1.fastq.gz","DF8J_109_read2.fastq.gz","M7",0
"DF8J_110",5.8109999316691,"DF8J_110","DF8J HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF8J",13717,"HD-ID","2.90E+07","high","d2",39765,4.6,6,"not_protected","bcg_routecohort_processed.txt","DF8J_110_read1.fastq.gz","DF8J_110_read2.fastq.gz","M7",-0.243514735578632
"DF8J_111",5.9491159629881,"DF8J_111","DF8J HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF8J",13717,"HD-ID","2.90E+07","high","wk2",39765,4.6,6,"not_protected","bcg_routecohort_processed.txt","DF8J_111_read1.fastq.gz","DF8J_111_read2.fastq.gz","M7",-0.105398704259633
"DF8J_112",6.03728732222268,"DF8J_112","DF8J HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF8J",13717,"HD-ID","2.90E+07","high","wk12",39765,4.6,6,"not_protected","bcg_routecohort_processed.txt","DF8J_112_read1.fastq.gz","DF8J_112_read2.fastq.gz","M7",-0.0172273450250531
"DF9F_141",5.82065901107302,"DF9F_141","DF9F HD-ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9F",18817,"HD-ID","2.90E+07","high","pre",42860,4.632,23,"not_protected","bcg_routecohort_processed.txt","DF9F_141_read1.fastq.gz","DF9F_141_read2.fastq.gz","M7",0
"DF9F_142",5.80667898025445,"DF9F_142","DF9F HD-ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9F",18817,"HD-ID","2.90E+07","high","d2",42860,4.632,23,"not_protected","bcg_routecohort_processed.txt","DF9F_142_read1.fastq.gz","DF9F_142_read2.fastq.gz","M7",-0.0139800308185745
"DF9F_143",5.88616436472796,"DF9F_143","DF9F HD-ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9F",18817,"HD-ID","2.90E+07","high","wk2",42860,4.632,23,"not_protected","bcg_routecohort_processed.txt","DF9F_143_read1.fastq.gz","DF9F_143_read2.fastq.gz","M7",0.0655053536549346
"DF9F_144",5.98173035262695,"DF9F_144","DF9F HD-ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9F",18817,"HD-ID","2.90E+07","high","wk12",42860,4.632,23,"not_protected","bcg_routecohort_processed.txt","DF9F_144_read1.fastq.gz","DF9F_144_read2.fastq.gz","M7",0.161071341553926
"DF9I_117",5.74135635089068,"DF9I_117","DF9I ID pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9I",18917,"ID","3.10E+05","low","pre",700608,5.845,16,"not_protected","bcg_routecohort_processed.txt","DF9I_117_read1.fastq.gz","DF9I_117_read2.fastq.gz","M7",0
"DF9I_118",5.91482166253178,"DF9I_118","DF9I ID d2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9I",18917,"ID","3.10E+05","low","d2",700608,5.845,16,"not_protected","bcg_routecohort_processed.txt","DF9I_118_read1.fastq.gz","DF9I_118_read2.fastq.gz","M7",0.173465311641099
"DF9I_119",5.90015235570798,"DF9I_119","DF9I ID wk2","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9I",18917,"ID","3.10E+05","low","wk2",700608,5.845,16,"not_protected","bcg_routecohort_processed.txt","DF9I_119_read1.fastq.gz","DF9I_119_read2.fastq.gz","M7",0.158796004817296
"DF9I_120",5.85353168927607,"DF9I_120","DF9I ID wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DF9I",18917,"ID","3.10E+05","low","wk12",700608,5.845,16,"not_protected","bcg_routecohort_processed.txt","DF9I_120_read1.fastq.gz","DF9I_120_read2.fastq.gz","M7",0.112175338385391
"DFB3_100",6.04503515849678,"DFB3_100","DFB3 AE wk12","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3",12417,"AE","3.70E+07","high","wk12",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_100_read1.fastq.gz","DFB3_100_read2.fastq.gz","M7",0.117981148845516
"DFB3_97",5.92705400965127,"DFB3_97","DFB3 AE pre","Macaca mulatta","Whole Blood","total RNA","paired-end","Illumina HiSeq 4000","DFB3",12417,"AE","3.70E+07","high","pre",71910,4.857,20,"not_protected","bcg_routecohort_processed.txt","DFB3_97_read1.fastq.gz","DFB3_97_read2.fastq.gz","M7",0
